"","FacilityId","County","FacilityName","Variable","Year_2019","Year_2018","change"
"325","IL0290050","Coles","Ashmore (PWS)","percent_lead",0.8,0.8,0
"326","IL0290050","Coles","Ashmore (PWS)","percent_unknown",0,44.4,-44.4
"327","IL0290050","Coles","Ashmore (PWS)","percent_unknownnotlead",44.4,0,44.4
"328","IL0290050","Coles","Ashmore (PWS)","Total",365,365,0
"329","IL1030100","Lee","Ashton (PWS)","percent_lead",0,0,0
"330","IL1030100","Lee","Ashton (PWS)","percent_unknown",28.5,28.7,-0.199999999999999
"331","IL1030100","Lee","Ashton (PWS)","percent_unknownnotlead",0,0,0
"332","IL1030100","Lee","Ashton (PWS)","Total",417,418,-1
"333","IL0210050","Christian","Assumption (PWS)","percent_lead",9.5,9.7,-0.199999999999999
"334","IL0210050","Christian","Assumption (PWS)","percent_unknown",47.3,47.6,-0.300000000000004
"335","IL0210050","Christian","Assumption (PWS)","percent_unknownnotlead",0,0,0
"336","IL0210050","Christian","Assumption (PWS)","Total",566,567,-1
"337","IL0570050","Fulton","Astoria (PWS)","percent_lead",0.3,0.3,0
"338","IL0570050","Fulton","Astoria (PWS)","percent_unknown",6.1,6.2,-0.100000000000001
"339","IL0570050","Fulton","Astoria (PWS)","percent_unknownnotlead",0,0,0
"340","IL0570050","Fulton","Astoria (PWS)","Total",602,601,1
"341","IL1290050","Menard","Athens (PWS)","percent_lead",0,0,0
"342","IL1290050","Menard","Athens (PWS)","percent_unknown",0,0,0
"343","IL1290050","Menard","Athens (PWS)","percent_unknownnotlead",0,0,0
"344","IL1290050","Menard","Athens (PWS)","Total",1799,1787,12
"345","IL0730200","Henry","Atkinson (PWS)","percent_lead",0,0,0
"346","IL0730200","Henry","Atkinson (PWS)","percent_unknown",16.7,16.7,0
"347","IL0730200","Henry","Atkinson (PWS)","percent_unknownnotlead",0,0,0
"348","IL0730200","Henry","Atkinson (PWS)","Total",480,480,0
"349","IL1070050","Logan","Atlanta (PWS)","percent_lead",0,0,0
"350","IL1070050","Logan","Atlanta (PWS)","percent_unknown",100,100,0
"351","IL1070050","Logan","Atlanta (PWS)","percent_unknownnotlead",0,0,0
"352","IL1070050","Logan","Atlanta (PWS)","Total",800,800,0
"353","IL0414060","Douglas","Atwood (PWS)","percent_lead",0,0,0
"354","IL0414060","Douglas","Atwood (PWS)","percent_unknown",23.7,23.1,0.599999999999998
"355","IL0414060","Douglas","Atwood (PWS)","percent_unknownnotlead",0,0,0
"356","IL0414060","Douglas","Atwood (PWS)","Total",540,540,0
"357","IL1670050","Sangamon","Auburn (PWS)","percent_lead",0,0,0
"358","IL1670050","Sangamon","Auburn (PWS)","percent_unknown",65.6,0,65.6
"359","IL1670050","Sangamon","Auburn (PWS)","percent_unknownnotlead",0,100,-100
"360","IL1670050","Sangamon","Auburn (PWS)","Total",1908,1914,-6
"361","IL0670050","Hancock","Augusta (PWS)","percent_lead",0,0,0
"362","IL0670050","Hancock","Augusta (PWS)","percent_unknown",35.9,36.3,-0.399999999999999
"363","IL0670050","Hancock","Augusta (PWS)","percent_unknownnotlead",0,0,0
"364","IL0670050","Hancock","Augusta (PWS)","Total",312,314,-2
"365","IL0894070","Kane","Aurora (PWS)","percent_lead",39.7,40.5,-0.799999999999997
"366","IL0894070","Kane","Aurora (PWS)","percent_unknown",1.7,0.3,1.4
"367","IL0894070","Kane","Aurora (PWS)","percent_unknownnotlead",0,0,0
"368","IL0894070","Kane","Aurora (PWS)","Total",49088,49177,-89
"369","IL0895750","Kane","Aurora Community Water Association (PWS)","percent_lead",0,0,0
"370","IL0895750","Kane","Aurora Community Water Association (PWS)","percent_unknown",100,100,0
"371","IL0895750","Kane","Aurora Community Water Association (PWS)","percent_unknownnotlead",0,0,0
"372","IL0895750","Kane","Aurora Community Water Association (PWS)","Total",50,50,0
"373","IL1235125","Marshall","Autumn Ridge Estates (PWS)","percent_lead",0,0,0
"374","IL1235125","Marshall","Autumn Ridge Estates (PWS)","percent_unknown",0,0,0
"375","IL1235125","Marshall","Autumn Ridge Estates (PWS)","percent_unknownnotlead",0,0,0
"376","IL1235125","Marshall","Autumn Ridge Estates (PWS)","Total",29,30,-1
"377","IL0770050","Jackson","Ava (PWS)","percent_lead",0,0,0
"378","IL0770050","Jackson","Ava (PWS)","percent_unknown",6.4,0,6.4
"379","IL0770050","Jackson","Ava (PWS)","percent_unknownnotlead",0,100,-100
"380","IL0770050","Jackson","Ava (PWS)","Total",534,506,28
"381","IL0971110","Lake","Avantara Long Grove (PWS)","percent_lead",0,0,0
"382","IL0971110","Lake","Avantara Long Grove (PWS)","percent_unknown",100,100,0
"383","IL0971110","Lake","Avantara Long Grove (PWS)","percent_unknownnotlead",0,0,0
"384","IL0971110","Lake","Avantara Long Grove (PWS)","Total",1,1,0
"385","IL0270100","Clinton","Aviston (PWS)","percent_lead",0,0,0
"386","IL0270100","Clinton","Aviston (PWS)","percent_unknown",0,0,0
"387","IL0270100","Clinton","Aviston (PWS)","percent_unknownnotlead",0,0,0
"388","IL0270100","Clinton","Aviston (PWS)","Total",1010,974,36
"389","IL0570100","Fulton","Avon (PWS)","percent_lead",0,0,0
"390","IL0570100","Fulton","Avon (PWS)","percent_unknown",0,0,0
"391","IL0570100","Fulton","Avon (PWS)","percent_unknownnotlead",0,0,0
"392","IL0570100","Fulton","Avon (PWS)","Total",389,388,1
"393","IL0855200","Jo Daviess","Bahl Water Corp (PWS)","percent_lead",0,0,0
"394","IL0855200","Jo Daviess","Bahl Water Corp (PWS)","percent_unknown",0,0,0
"395","IL0855200","Jo Daviess","Bahl Water Corp (PWS)","percent_unknownnotlead",0,0,0
"396","IL0855200","Jo Daviess","Bahl Water Corp (PWS)","Total",232,232,0
"397","IL1570050","Randolph","Baldwin (PWS)","percent_lead",0,0,0
"398","IL1570050","Randolph","Baldwin (PWS)","percent_unknown",0,0,0
"399","IL1570050","Randolph","Baldwin (PWS)","percent_unknownnotlead",0,0,0
"400","IL1570050","Randolph","Baldwin (PWS)","Total",271,273,-2
"401","IL1975180","Will","Balmoral Heights Subdivision (PWS)","percent_lead",0,0,0
"402","IL1975180","Will","Balmoral Heights Subdivision (PWS)","percent_unknown",0,0,0
"403","IL1975180","Will","Balmoral Heights Subdivision (PWS)","percent_unknownnotlead",0,0,0
"404","IL1975180","Will","Balmoral Heights Subdivision (PWS)","Total",128,128,0
"405","IL0970100","Lake","Bannockburn (PWS)","percent_lead",0.9,0.9,0
"406","IL0970100","Lake","Bannockburn (PWS)","percent_unknown",0,0,0
"407","IL0970100","Lake","Bannockburn (PWS)","percent_unknownnotlead",0,0,0
"408","IL0970100","Lake","Bannockburn (PWS)","Total",213,213,0
"409","IL0915145","Kankakee","Barberry Acres MHP (PWS)","percent_lead",0,0,0
"410","IL0915145","Kankakee","Barberry Acres MHP (PWS)","percent_unknown",0,0,0
"411","IL0915145","Kankakee","Barberry Acres MHP (PWS)","percent_unknownnotlead",0,0,0
"412","IL0915145","Kankakee","Barberry Acres MHP (PWS)","Total",22,22,0
"413","IL1090050","McDonough","Bardolph (PWS)","percent_lead",0,0,0
"414","IL1090050","McDonough","Bardolph (PWS)","percent_unknown",87.8,100,-12.2
"415","IL1090050","McDonough","Bardolph (PWS)","percent_unknownnotlead",0,0,0
"416","IL1090050","McDonough","Bardolph (PWS)","Total",98,98,0
"417","IL0974080","Lake","Barrington (PWS)","percent_lead",21.9,22.1,-0.200000000000003
"418","IL0974080","Lake","Barrington (PWS)","percent_unknown",17.5,18.6,-1.1
"419","IL0974080","Lake","Barrington (PWS)","percent_unknownnotlead",0,0,0
"420","IL0974080","Lake","Barrington (PWS)","Total",4553,4547,6
"421","IL1490050","Pike","Barry (PWS)","percent_lead",3.2,3.2,0
"422","IL1490050","Pike","Barry (PWS)","percent_unknown",13.9,13.9,0
"423","IL1490050","Pike","Barry (PWS)","percent_unknownnotlead",0,0,0
"424","IL1490050","Pike","Barry (PWS)","Total",720,719,1
"425","IL0270150","Clinton","Bartelso (PWS)","percent_lead",0,0,0
"426","IL0270150","Clinton","Bartelso (PWS)","percent_unknown",0,36.2,-36.2
"427","IL0270150","Clinton","Bartelso (PWS)","percent_unknownnotlead",4.1,0,4.1
"428","IL0270150","Clinton","Bartelso (PWS)","Total",245,235,10
"429","IL0314120","Cook","Bartlett (PWS)","percent_lead",0.5,0.4,0.1
"430","IL0314120","Cook","Bartlett (PWS)","percent_unknown",1.7,1.7,0
"431","IL0314120","Cook","Bartlett (PWS)","percent_unknownnotlead",0,0,0
"432","IL0314120","Cook","Bartlett (PWS)","Total",13647,13602,45
"433","IL0894130","Kane","Batavia (PWS)","percent_lead",5.5,5.6,-0.0999999999999996
"434","IL0894130","Kane","Batavia (PWS)","percent_unknown",2.1,2.1,0
"435","IL0894130","Kane","Batavia (PWS)","percent_unknownnotlead",0.4,0.4,0
"436","IL0894130","Kane","Batavia (PWS)","Total",9330,9330,0
"437","IL0130050","Calhoun","Batchtown (PWS)","percent_lead",0,0,0
"438","IL0130050","Calhoun","Batchtown (PWS)","percent_unknown",0,0,0
"439","IL0130050","Calhoun","Batchtown (PWS)","percent_unknownnotlead",0,0,0
"440","IL0130050","Calhoun","Batchtown (PWS)","Total",160,160,0
"441","IL0755110","Iroquois","Bayles Lake Homeowners Association (PWS)","percent_lead",0,0,0
"442","IL0755110","Iroquois","Bayles Lake Homeowners Association (PWS)","percent_unknown",0,0,0
"443","IL0755110","Iroquois","Bayles Lake Homeowners Association (PWS)","percent_unknownnotlead",0,0,0
"444","IL0755110","Iroquois","Bayles Lake Homeowners Association (PWS)","Total",259,258,1
"445","IL1490100","Pike","Baylis (PWS)","percent_lead",0,0,0
"446","IL1490100","Pike","Baylis (PWS)","percent_unknown",0,0,0
"447","IL1490100","Pike","Baylis (PWS)","percent_unknownnotlead",0,0,0
"448","IL1490100","Pike","Baylis (PWS)","Total",82,82,0
"449","IL0970010","Lake","Beach MHP (PWS)","percent_lead",0,0,0
"450","IL0970010","Lake","Beach MHP (PWS)","percent_unknown",0,0,0
"451","IL0970010","Lake","Beach MHP (PWS)","percent_unknownnotlead",100,0,100
"452","IL0970010","Lake","Beach MHP (PWS)","Total",208,208,0
"453","IL0970190","Lake","Beach Park (PWS)","percent_lead",0,0,0
"454","IL0970190","Lake","Beach Park (PWS)","percent_unknown",0,0,0
"455","IL0970190","Lake","Beach Park (PWS)","percent_unknownnotlead",0,0,0
"456","IL0970190","Lake","Beach Park (PWS)","Total",2902,2888,14
"457","IL0170150","Cass","Beardstown (PWS)","percent_lead",33.3,33.3,0
"458","IL0170150","Cass","Beardstown (PWS)","percent_unknown",33,33.3,-0.299999999999997
"459","IL0170150","Cass","Beardstown (PWS)","percent_unknownnotlead",0,0,0
"460","IL0170150","Cass","Beardstown (PWS)","Total",2105,2105,0
"461","IL1075150","Logan","Beason-Chestnut Pwd (PWS)","percent_lead",0,0,0
"462","IL1075150","Logan","Beason-Chestnut Pwd (PWS)","percent_unknown",78.3,0,78.3
"463","IL1075150","Logan","Beason-Chestnut Pwd (PWS)","percent_unknownnotlead",11.1,80.8,-69.7
"464","IL1075150","Logan","Beason-Chestnut Pwd (PWS)","Total",198,198,0
"465","IL0755125","Iroquois","Beaver Creek Village MHP (PWS)","percent_lead",0,0,0
"466","IL0755125","Iroquois","Beaver Creek Village MHP (PWS)","percent_unknown",0,0,0
"467","IL0755125","Iroquois","Beaver Creek Village MHP (PWS)","percent_unknownnotlead",0,0,0
"468","IL0755125","Iroquois","Beaver Creek Village MHP (PWS)","Total",11,11,0
"469","IL0750100","Iroquois","Beaverville (PWS)","percent_lead",0,0,0
"470","IL0750100","Iroquois","Beaverville (PWS)","percent_unknown",96.5,97.1,-0.599999999999994
"471","IL0750100","Iroquois","Beaverville (PWS)","percent_unknownnotlead",0,0,0
"472","IL0750100","Iroquois","Beaverville (PWS)","Total",172,172,0
"473","IL0270200","Clinton","Beckemeyer (PWS)","percent_lead",0,0,0
"474","IL0270200","Clinton","Beckemeyer (PWS)","percent_unknown",0,0,0
"475","IL0270200","Clinton","Beckemeyer (PWS)","percent_unknownnotlead",0,0,0
"476","IL0270200","Clinton","Beckemeyer (PWS)","Total",472,471,1
"477","IL1975170","Will","Beckwith Community Association (PWS)","percent_lead",38.5,38.5,0
"478","IL1975170","Will","Beckwith Community Association (PWS)","percent_unknown",0,0,0
"479","IL1975170","Will","Beckwith Community Association (PWS)","percent_unknownnotlead",0,0,0
"480","IL1975170","Will","Beckwith Community Association (PWS)","Total",26,26,0
"481","IL0310120","Cook","Bedford Park (PWS)","percent_lead",0,0,0
"482","IL0310120","Cook","Bedford Park (PWS)","percent_unknown",0,0,0
"483","IL0310120","Cook","Bedford Park (PWS)","percent_unknownnotlead",0,0,0
"484","IL0310120","Cook","Bedford Park (PWS)","Total",489,490,-1
"485","IL1970050","Will","Beecher (PWS)","percent_lead",21.3,21.5,-0.199999999999999
"486","IL1970050","Will","Beecher (PWS)","percent_unknown",0,0,0
"487","IL1970050","Will","Beecher (PWS)","percent_unknownnotlead",0,0,0
"488","IL1970050","Will","Beecher (PWS)","Total",2231,2231,0
"489","IL0490100","Effingham","Beecher City (PWS)","percent_lead",0,0,0
"490","IL0490100","Effingham","Beecher City (PWS)","percent_unknown",0,0,0
"491","IL0490100","Effingham","Beecher City (PWS)","percent_unknownnotlead",0,0,0
"492","IL0490100","Effingham","Beecher City (PWS)","Total",294,294,0
"493","IL0870050","Johnson","Belknap (PWS)","percent_lead",0,0,0
"494","IL0870050","Johnson","Belknap (PWS)","percent_unknown",52,52,0
"495","IL0870050","Johnson","Belknap (PWS)","percent_unknownnotlead",44.6,44.6,0
"496","IL0870050","Johnson","Belknap (PWS)","Total",325,325,0
"497","IL0810050","Jefferson","Belle Rive (PWS)","percent_lead",0,0,0
"498","IL0810050","Jefferson","Belle Rive (PWS)","percent_unknown",97,0,97
"499","IL0810050","Jefferson","Belle Rive (PWS)","percent_unknownnotlead",0,97.2,-97.2
"500","IL0810050","Jefferson","Belle Rive (PWS)","Total",835,844,-9
"501","IL1130150","McLean","Bellflower (PWS)","percent_lead",0,0,0
"502","IL1130150","McLean","Bellflower (PWS)","percent_unknown",0,100,-100
"503","IL1130150","McLean","Bellflower (PWS)","percent_unknownnotlead",80.6,0,80.6
"504","IL1130150","McLean","Bellflower (PWS)","Total",180,180,0
"505","IL1850100","Wabash","Bellmont (PWS)","percent_lead",0,0,0
"506","IL1850100","Wabash","Bellmont (PWS)","percent_unknown",0,40.7,-40.7
"507","IL1850100","Wabash","Bellmont (PWS)","percent_unknownnotlead",35.1,0,35.1
"508","IL1850100","Wabash","Bellmont (PWS)","Total",131,135,-4
"509","IL0310150","Cook","Bellwood (PWS)","percent_lead",77.3,77.4,-0.100000000000009
"510","IL0310150","Cook","Bellwood (PWS)","percent_unknown",0,0.6,-0.6
"511","IL0310150","Cook","Bellwood (PWS)","percent_unknownnotlead",0.6,0,0.6
"512","IL0310150","Cook","Bellwood (PWS)","Total",6237,6234,3
"513","IL0070050","Boone","Belvidere (PWS)","percent_lead",0.1,0.1,0
"514","IL0070050","Boone","Belvidere (PWS)","percent_unknown",53.4,53.6,-0.200000000000003
"515","IL0070050","Boone","Belvidere (PWS)","percent_unknownnotlead",0,0,0
"516","IL0070050","Boone","Belvidere (PWS)","Total",7537,7528,9
"517","IL1470050","Piatt","Bement (PWS)","percent_lead",0,0,0
"518","IL1470050","Piatt","Bement (PWS)","percent_unknown",98.6,98.8,-0.200000000000003
"519","IL1470050","Piatt","Bement (PWS)","percent_unknownnotlead",0,0,0
"520","IL1470050","Piatt","Bement (PWS)","Total",811,811,0
"521","IL1170050","Macoupin","Benld (PWS)","percent_lead",0,0,0
"522","IL1170050","Macoupin","Benld (PWS)","percent_unknown",100,100,0
"523","IL1170050","Macoupin","Benld (PWS)","percent_unknownnotlead",0,0,0
"524","IL1170050","Macoupin","Benld (PWS)","Total",820,821,-1
"525","IL0434140","DuPage","Bensenville (PWS)","percent_lead",0.8,0,0.8
"526","IL0434140","DuPage","Bensenville (PWS)","percent_unknown",49.5,62.8,-13.3
"527","IL0434140","DuPage","Bensenville (PWS)","percent_unknownnotlead",0,0,0
"528","IL0434140","DuPage","Bensenville (PWS)","Total",5066,5065,1
"529","IL2030050","Woodford","Benson (PWS)","percent_lead",0,0,0
"530","IL2030050","Woodford","Benson (PWS)","percent_unknown",84.7,88.8,-4.09999999999999
"531","IL2030050","Woodford","Benson (PWS)","percent_unknownnotlead",0,0,0
"532","IL2030050","Woodford","Benson (PWS)","Total",215,215,0
"533","IL0550050","Franklin","Benton (PWS)","percent_lead",0,0,0
"534","IL0550050","Franklin","Benton (PWS)","percent_unknown",25.8,25.8,0
"535","IL0550050","Franklin","Benton (PWS)","percent_unknownnotlead",0,0,0
"536","IL0550050","Franklin","Benton (PWS)","Total",3869,3869,0
"537","IL0310180","Cook","Berkeley (PWS)","percent_lead",24.8,19.4,5.4
"538","IL0310180","Cook","Berkeley (PWS)","percent_unknown",5.6,21.4,-15.8
"539","IL0310180","Cook","Berkeley (PWS)","percent_unknownnotlead",0,0,0
"540","IL0310180","Cook","Berkeley (PWS)","Total",1863,1871,-8
"541","IL0310210","Cook","Berwyn (PWS)","percent_lead",80.2,82,-1.8
"542","IL0310210","Cook","Berwyn (PWS)","percent_unknown",0,0,0
"543","IL0310210","Cook","Berwyn (PWS)","percent_unknownnotlead",0,0,0
"544","IL0310210","Cook","Berwyn (PWS)","Total",3865,3865,0
"545","IL1190150","Madison","Bethalto (PWS)","percent_lead",0,0,0
"546","IL1190150","Madison","Bethalto (PWS)","percent_unknown",0,0,0
"547","IL1190150","Madison","Bethalto (PWS)","percent_unknownnotlead",0,0,0
"548","IL1190150","Madison","Bethalto (PWS)","Total",6195,6179,16
"549","IL1390100","Moultrie","Bethany (PWS)","percent_lead",0,0,0
"550","IL1390100","Moultrie","Bethany (PWS)","percent_unknown",0,0,0
"551","IL1390100","Moultrie","Bethany (PWS)","percent_unknownnotlead",96.8,100,-3.2
"552","IL1390100","Moultrie","Bethany (PWS)","Total",616,620,-4
"553","IL1615530","Rock Island","Beverly Hillsdale Estates (PWS)","percent_lead",0,0,0
"554","IL1615530","Rock Island","Beverly Hillsdale Estates (PWS)","percent_unknown",100,100,0
"555","IL1615530","Rock Island","Beverly Hillsdale Estates (PWS)","percent_unknownnotlead",0,0,0
"556","IL1615530","Rock Island","Beverly Hillsdale Estates (PWS)","Total",65,65,0
"557","IL0710050","Henderson","Biggsville (PWS)","percent_lead",0,0,0
"558","IL0710050","Henderson","Biggsville (PWS)","percent_unknown",22.6,0,22.6
"559","IL0710050","Henderson","Biggsville (PWS)","percent_unknownnotlead",0,0,0
"560","IL0710050","Henderson","Biggsville (PWS)","Total",155,155,0
"561","IL2015345","Winnebago","Bill-Mar Heights MHP (PWS)","percent_lead",0,0,0
"562","IL2015345","Winnebago","Bill-Mar Heights MHP (PWS)","percent_unknown",100,100,0
"563","IL2015345","Winnebago","Bill-Mar Heights MHP (PWS)","percent_unknownnotlead",0,0,0
"564","IL2015345","Winnebago","Bill-Mar Heights MHP (PWS)","Total",64,64,0
"565","IL1015300","Lawrence","Birds Pinkstaff Water District (PWS)","percent_lead",0,0,0
"566","IL1015300","Lawrence","Birds Pinkstaff Water District (PWS)","percent_unknown",0,0,0
"567","IL1015300","Lawrence","Birds Pinkstaff Water District (PWS)","percent_unknownnotlead",0,0,0
"568","IL1015300","Lawrence","Birds Pinkstaff Water District (PWS)","Total",397,393,4
"569","IL0730250","Henry","Bishop Hill (PWS)","percent_lead",0,0,0
"570","IL0730250","Henry","Bishop Hill (PWS)","percent_unknown",82.4,25,57.4
"571","IL0730250","Henry","Bishop Hill (PWS)","percent_unknownnotlead",0,0,0
"572","IL0730250","Henry","Bishop Hill (PWS)","Total",85,80,5
"573","IL1835250","Vermilion","Bismarck Community Water District (PWS)","percent_lead",0,0,0
"574","IL1835250","Vermilion","Bismarck Community Water District (PWS)","percent_unknown",0,0,0
"575","IL1835250","Vermilion","Bismarck Community Water District (PWS)","percent_unknownnotlead",0,0,0
"576","IL1835250","Vermilion","Bismarck Community Water District (PWS)","Total",337,337,0
"577","IL1670120","Sangamon","Bissell Village MHC (pws)","percent_lead",0,0,0
"578","IL1670120","Sangamon","Bissell Village MHC (pws)","percent_unknown",0,0,0
"579","IL1670120","Sangamon","Bissell Village MHC (pws)","percent_unknownnotlead",0,0,0
"580","IL1670120","Sangamon","Bissell Village MHC (pws)","Total",105,105,0
"581","IL0730130","Henry","Blackhawk College East Campus (PWS)","percent_lead",0,0,0
"582","IL0730130","Henry","Blackhawk College East Campus (PWS)","percent_unknown",0,0,0
"583","IL0730130","Henry","Blackhawk College East Campus (PWS)","percent_unknownnotlead",0,0,0
